0,0,1
0,0.950088418,-0.151357208
1,-0.103218852,0.410598502
2,0.144043571,1.454273507
3,0.761037725,0.121675016
4,0.443863233,0.333674327
5,1.494079073,-0.205158264
6,0.313067702,-0.854095739
7,-2.552989816,0.653618595
8,0.864436199,-0.74216502
9,2.269754624,-1.454365675
10,0.045758517,-0.18718385
11,1.532779214,1.46935877
12,0.154947426,0.37816252
13,-0.887785748,-1.980796468
14,-0.347912149,0.156348969
15,1.230290681,1.202379849
16,-0.387326817,-0.302302751
17,-1.048552965,-1.420017937
18,-1.706270191,1.950775395
19,-0.509652182,-0.438074302
20,-1.25279536,0.777490356
21,-1.613897848,-0.21274028
22,-0.895466561,0.386902498
23,-0.510805138,-1.180632184
24,-0.028182228,0.428331871
25,0.066517222,0.302471898
26,-0.634322094,-0.362741166
27,-0.672460448,-0.359553162
28,-0.813146282,-1.726282602
29,0.177426142,-0.401780936
30,-1.630198347,0.462782256
31,-0.907298364,0.051945396
32,0.729090562,0.128982911
33,1.139400685,-1.23482582
34,0.402341641,-0.684810091
35,-0.870797149,-0.578849665
36,-0.311552532,0.056165342
37,-1.165149841,0.900826487
38,0.46566244,-1.536243686
39,1.488252194,1.895889176
40,1.178779571,-0.179924836
41,-1.070752622,1.054451727
42,-0.403176947,1.22244507
43,0.208274978,0.976639036
44,0.356366397,0.706573168
45,0.010500021,1.785870494
46,0.126912093,0.401989363
47,1.883150697,-1.347759061
48,-1.270484998,0.969396708
49,-1.173123405,1.943621186
50,-0.413618981,-0.747454811
51,1.922942026,1.480514791
52,1.86755896,0.906044658
53,-0.861225685,1.910064953
54,-0.268003371,0.802456396
55,0.947251968,-0.155010093
56,0.61407937,0.922206672
57,0.376425531,-1.099400791
58,0.298238174,1.326385897
59,-0.69456786,-0.14963454
60,-0.435153552,1.849263728
61,0.672294757,0.407461836
62,-0.769916074,0.539249191
63,-0.674332661,0.031830558
64,-0.635846078,0.676433295
65,0.576590817,-0.208298756
66,0.396006713,-1.093061509
67,-1.491257593,0.439391701
68,0.166673495,0.635031437
69,2.383144775,0.944479487
70,-0.912822225,1.117016288
71,-1.315907411,-0.461584605
72,-0.068241605,1.713342722
73,-0.744754822,-0.826438539
74,-0.098452524,-0.663478286
75,1.126635922,-1.079931508
76,-1.147468652,-0.437820045
77,-0.498032451,1.929532054
78,0.949420807,0.087551241
79,-1.225435519,0.844362976
80,-1.000215347,-1.544771097
81,1.188029792,0.316942612
82,0.920858824,0.318727653
83,0.856830612,-0.651025593
84,-1.034242842,0.681594518
85,-0.803409664,-0.689549778
86,-0.455532504,0.017479159
87,-0.353993911,-1.374951293
88,-0.643618403,-2.223403152
89,0.625231451,-1.602057656
90,-1.104383339,0.052165079
91,-0.739562996,1.543014595
92,-1.29285691,0.267050869
93,-0.039282818,-1.168093498
94,0.523276661,-0.171546331
95,0.771790551,0.823504154
96,2.163235949,1.336527949
97,-0.369181838,-0.239379178
98,1.099659596,0.655263731
99,0.640131526,-1.616956044
100,-0.024326124,-0.738030909
101,0.279924599,-0.09815039
102,0.910178908,0.317218215
103,0.786327962,-0.466419097
104,-0.944446256,-0.410049693
105,-0.017020414,0.379151736
106,2.259308951,-0.042257152
107,-0.955945,-0.345981776
108,-0.463595975,0.481481474
109,-1.540797014,0.063261994
110,0.156506538,0.232181036
111,-0.597316069,-0.23792173
112,-1.424060909,-0.493319883
113,-0.542861476,0.416050046
114,-1.156182432,0.781198102
115,1.494484544,-2.069985025
116,0.426258731,0.676908035
117,-0.637437026,-0.397271814
118,-0.132880578,-0.297790879
119,-0.309012969,-1.676003806
120,1.152331565,1.079618592
121,-0.813364259,-1.466424328
122,0.521064876,-0.57578797
123,0.141953163,-0.319328417
124,0.691538751,0.694749144
125,-0.725597378,-1.383363955
126,-1.582938397,0.610379379
127,-1.188859258,-0.506816354
128,-0.596314038,-0.052567296
129,-1.936279806,0.188778597
130,0.523891024,0.088422087
131,-0.310886172,0.097400166
132,0.399046346,-2.772592756
133,1.955912308,0.390093323
134,-0.652408582,-0.390953375
135,0.493741777,-0.116103939
136,-2.030684468,2.064492861
137,-0.110540657,1.020172712
138,-0.692049848,1.536377054
139,0.286343689,0.608843834
140,-1.045253366,1.21114529
141,0.689818165,1.30184623
142,-0.62808756,-0.481027118
143,2.303916698,-1.060015823
144,-0.135949701,1.136891363
145,0.097724968,0.58295368
146,-0.399449029,0.370055888
147,-1.306526852,1.65813068
148,-0.118164045,-0.680178204
149,0.666383082,-0.460719787
150,-1.334258471,-1.346717506
151,0.693773153,-0.159573438
152,-0.13370156,1.077743806
153,-1.126825809,-0.730677753
154,-0.384879809,0.094351589
155,-0.042171451,-0.286887192
156,-0.061626402,-0.107305276
157,-0.719604389,-0.812992989
158,0.274516358,-0.890915083
159,-1.157355259,-0.312292251
160,-0.157667016,2.256723497
161,-0.704700276,0.943260725
162,0.747188334,-1.188944955
163,0.773252977,-1.18388064
164,-2.659172238,0.606319524
165,-1.755890583,0.450934462
166,-0.684010898,1.659550796
167,1.068509399,-0.453385804
168,-0.687837611,-1.214077403
169,-0.440922632,-0.280355495
170,-0.364693544,0.156703855
171,0.578521498,0.349654457
172,-0.764143924,-1.437791474
173,1.364531848,-0.689449185
174,-0.6522936,-0.521189312
175,-1.84306955,-0.477974004
176,-0.479655814,0.620358298
177,0.698457149,0.003770889
178,0.931848374,0.339964984
179,-0.015682112,0.160928168
180,-0.190653494,-0.394849514
181,-0.267733537,-1.128011331
182,0.280441705,-0.993123611
183,0.841631264,-0.24945858
184,0.049494982,0.493836776
185,0.643314465,-1.570623409
186,-0.206903676,0.880178912
187,-1.698105819,0.387280475
188,-2.255564229,-1.022506844
189,0.038630552,-1.656715102
190,-0.985510738,-1.471835007
191,1.648134932,0.164227755
192,0.567290278,-0.222675101
193,-0.353431749,-1.616474189
194,-0.291837363,-0.761492212
195,0.857923924,1.141101867
196,1.466578716,0.852551939
197,-0.598653937,-1.115896986
198,0.766663182,0.356292817
199,-1.768538451,0.355481793
200,2.265142347,2.324067936
201,3.564085424,2.756436936
202,3.852586823,4.652884772
203,3.384434293,3.150967631
204,1.157168881,1.841669988
205,2.607825226,2.749887031
206,0.823851183,2.543440491
207,1.903912665,2.486137256
208,4.752118513,4.875840428
209,3.065699313,3.159652542
210,3.553136715,0.813459548
211,3.358086524,3.627990878
212,4.112753159,2.695847046
213,2.109019592,2.385891498
214,3.683592625,3.99840983
215,2.285839579,2.291132225
216,2.267560455,2.34582063
217,3.921988597,2.762568081
218,2.977271758,3.171564696
219,2.299060313,2.183952845
